site,section,title,summary,link,published,body,clustering_index
livemint,companies,"Emcure taps into celebrities for its weight loss drug, as marketing playbooks change","The Pune-based company is employing a user-first approach, going beyond healthcare providers, as weight-loss drugs continue to attract greater patient interest, signalling a shift in marketing strategies for domestic drugmakers.",https://www.livemint.com/companies/news/emcure-taps-celebrities-weight-loss-drug-marketing-playbooks-change-semaglutide-brand-poviztra-obesity-generics-11770205639760.html,2026-02-04 16:26:53+00:00,"Emcure Pharmaceuticals is tapping influencers and celebrities on social media, in addition to raising awareness among doctors, for its semaglutide brand, Poviztra, as it seeks to capitalise on its head start in the lucrative weight-loss market. The company launched Poviztra in an exclusive partnership with innovator Novo Nordisk in December.
Emcure’s approach spells a changing marketing playbook for drugmakers when it comes to GLP-1s, which go beyond doctors, similar to innovators and health companies' approach in western markets. As the generic market opens up next month, experts expect others to employ similar strategies to gain a foothold in an intensely competitive market.
“We expect that there will be a large portion of usage which will kind of be through a customer pool in terms of going and speaking to the doctor,"" Samit Mehta, executive director of operations at Emcure, toldMintin an interview.
“In that context, [we are] getting the education out there, using influencers, etc. who have been through similar kinds of issues,"" Mehta said.
Emcure launched a campaign called Winning Over Obesity in December, partnering with celebrities like M.S. Dhoni and Neha Dhupia, as well as social media influencer-doctors like Dr Tanaya Narendra (dr cuterus on Instagram) to raise awareness about obesity.
The idea is to create a robust patient support system, with a helpline, as well as nutritional counselling and usage guidance, Mehta added.
“What is very important to us is the market-shaping activities that are happening in terms of educating both the medical fraternity as well as [consumers]… there's a lot of consumer awareness already for this product,"" Vikas Thapar, president of corporate development, strategy and finance, said.
Doctors and drugmakers have cautioned over misinformation around semaglutide being circulated on social media, and have been trying to realign the conversation.
“There’s all kinds of misinformation or scaremongering happening on social media platforms, so it's really more about educating the general population and the doctors about the benefits and safety of the product,"" Thapar added.
Emcure is also tapping into its strong presence in cardiology, following its partnership with Sanofi for key cardiac brands, to reach more doctors in that segment.
Poviztra is another brand of Wegovy, which is indicated for weight management and cardiovascular risk reduction.
Emcure has a head start in the Indian market, which will soon be inundated with cheaper generics as semaglutide is set to lose patent exclusivity in March.
Others, like Dr Reddy’s and Sun Pharma, have already received regulatory approval and indicated first-day launches.
Poviztra is a semaglutide injection that comes as a once-weekly pen device in five strengths: 0.25 mg, 0.5 mg, 1.0 mg, 1.7 mg, and a maintenance dose of 2.4 mg. The products are priced competitively, starting at roughly₹2,200 a week, or₹8,790 per month, and increasing with the strength of the dosage.
Thapar said that the entry of generics will only widen awareness and access, and that Emcure will continue to price its brand competitively.
Experts believe that the massive popularity of weight loss drugs and their perception as lifestyle drugs will reshape the marketing landscape for drugmakers.
“With GLP-1s, the size of the market is so massive, it goes beyond diabetes…because the indication is obesity, it has unlocked a new market. Generic players have understood that this is not just regular marketing,"" Sujay Shetty, PwC global health industries advisory leader, toldMint, adding that the market growth potential for GLP-1s is vast given that the drug is also being considered for various other health indications.
“This is at the intersection of pharma and consumer markets, leading to the consumerisation of pharma,"" he said.
However, doctors caution against celebrity endorsements, which have so far fallen squarely within the purview of OTC drugs in India. “While it will get more eyeballs, it is trivialising the science…patients may believe that this is just a cosmetic way to lose weight, but it is a brilliant molecule which has benefits way beyond cosmetic use,"" Dr Rajiv Kovil, Mumbai-based diabetologist, said.
Doctors have also cautioned against the misuse of the drug for purely cosmetic purposes.
Emcure, which was listed on the stock exchanges in July 2024, posted its third-quarter financial results on Wednesday. It reported a profit after tax of₹231 crore in Q3FY26, up 48.2% year-on-year. Revenue rose 20.4% YoY to₹2,363 crore.
The growth was driven by strong performance in both domestic and international businesses.
Its domestic business grew 15.4%, led by strong performance across all key therapies, especially chronic segments such as cardio/diabetic, and aided by new initiatives, the company said in a release.
International business, meanwhile, grew 24.5% with all geographies reporting double-digit growth.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.
You are now subscribed to our newsletters. In case you can’t find any email from our side, please check the spam folder.",
reuters,world,"Exclusive: Cigna settles FTC insulin case, aims to lower drug prices - Reuters","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxNemhVblFnazFtV0JQYVBFNmVOWDVLOS1Vb3JCVTBYRmhtRm1tX3NXd3dlMmhnRFpaek5OTC1VREhfb0NpODBUR1E1QXRoMm9Vak85aEhWTkRLNlpiMEptSjh1WTR3cWtYeTZBbTZBOGlEN3R4OWlyQnBSdU5Yc0VKRzEwZXJmaWJLSVdkX25TZ2JKb0dmV0kxYW9wQXhrNGl6OWFtY2ZlaHM?oc=5"" target=""_blank"">Exclusive: Cigna settles FTC insulin case, aims to lower drug prices</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxNemhVblFnazFtV0JQYVBFNmVOWDVLOS1Vb3JCVTBYRmhtRm1tX3NXd3dlMmhnRFpaek5OTC1VREhfb0NpODBUR1E1QXRoMm9Vak85aEhWTkRLNlpiMEptSjh1WTR3cWtYeTZBbTZBOGlEN3R4OWlyQnBSdU5Yc0VKRzEwZXJmaWJLSVdkX25TZ2JKb0dmV0kxYW9wQXhrNGl6OWFtY2ZlaHM?oc=5,2026-02-04 16:38:02+00:00,,
economic_times,industry-auto,"Apollo Tyres to invest Rs 5,800 cr to expand capacity in Andhra Pradesh","Apollo Tyres announced a significant Rs 5,810 crore investment to expand its Andhra Pradesh manufacturing facility, aiming to boost passenger car radial capacity by 52% and truck and bus radial capacity by 82% by 2029. This expansion is driven by anticipated market demand and follows a strong third-quarter performance with a 40% net profit increase.",https://economictimes.indiatimes.com/industry/auto/tyres/apollo-tyres-to-invest-rs-5800-cr-to-expand-capacity-in-andhra-pradesh/articleshow/127914725.cms,2026-02-04 16:43:33+00:00,"Apollo Tyres announced a significant Rs 5,810 crore investment to expand its Andhra Pradesh manufacturing facility, aiming to boost passenger car radial capacity by 52% and truck and bus radial capacity by 82% by 2029. This expansion is driven by anticipated market demand and follows a strong third-quarter performance with a 40% net profit increase.
Choose your reason below and click on the Report button. This will alert our moderators to take action
Log out of your current logged-in accountand log in again using your ET Prime credentials  to enjoy all member benefits.
Trump temper on H-1B visas is forcing Indians to do these things to stay put in US
Why veterans like Reliance, L&T are on acquisition spree? Aswath Damodaran has an answer.
Huawei launches its own OS to compete with Google and Apple. But can it win beyond China?
Check the score based on the company's fundamentals, solvency, growth, risk & ownership to decide the right stocks.
Analyze the market sentiments & identify the trend reversal for strategic decisions.
Ask your stock queries & get assured replies by ET appointed, SEBI registered experts.
Read your daily newspaper in Digital View & get it delivered to your inbox everyday.",
reuters,world,'Nobody wants to die': Ukrainians flee from southeast as Russia lurches forward - Reuters,"<a href=""https://news.google.com/rss/articles/CBMitAFBVV95cUxOcnpyeDQyMzlEU3lRdGl0TnJhRWR1UFk5T0t1cE9WTDJWRHBIT3JkYXgzdHlfVVFKN05JMTZaazFNNG94cWNJenBMOGxmOUVQOG5fbHpYSXFwVEJjd2ZfRW94LU0wLTFUUWJocWV5ZGtadFR5R2FoMXR3cmVTUkwtaFczamhuR1BGMnJQS0ZEdUpXMzdjeGs0Ykg5UFgtUHlfYWRQTFlRVEs3bTBOWE1yTXJrdTk?oc=5"" target=""_blank"">'Nobody wants to die': Ukrainians flee from southeast as Russia lurches forward</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMitAFBVV95cUxOcnpyeDQyMzlEU3lRdGl0TnJhRWR1UFk5T0t1cE9WTDJWRHBIT3JkYXgzdHlfVVFKN05JMTZaazFNNG94cWNJenBMOGxmOUVQOG5fbHpYSXFwVEJjd2ZfRW94LU0wLTFUUWJocWV5ZGtadFR5R2FoMXR3cmVTUkwtaFczamhuR1BGMnJQS0ZEdUpXMzdjeGs0Ykg5UFgtUHlfYWRQTFlRVEs3bTBOWE1yTXJrdTk?oc=5,2026-02-04 16:46:14+00:00,,
reuters,world,UK asks Air India to explain Boeing Dreamliner fuel-switch incident - Reuters,"<a href=""https://news.google.com/rss/articles/CBMisgFBVV95cUxNN0x6LVk1TG05SU0xc0VYMldMTExIXzN6UWRGYnBEMUVXYklkYUNLT3VlNWlTZ3p4SWxBU3ZCc1hERWY0cXg3cnQtYjE5aW42NjlRX2V2UzRmdHRKZGtYcEpZRVBQMTBla2JLZkNKQmN2eG1LTTNrLXdublMtdzRDbF9oOVdGendmNnR1SDNqUG5ialZFVGFfWGNvSGxuNHBGLVlTamlsaTIxRnV3U3ZsMVl3?oc=5"" target=""_blank"">UK asks Air India to explain Boeing Dreamliner fuel-switch incident</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMisgFBVV95cUxNN0x6LVk1TG05SU0xc0VYMldMTExIXzN6UWRGYnBEMUVXYklkYUNLT3VlNWlTZ3p4SWxBU3ZCc1hERWY0cXg3cnQtYjE5aW42NjlRX2V2UzRmdHRKZGtYcEpZRVBQMTBla2JLZkNKQmN2eG1LTTNrLXdublMtdzRDbF9oOVdGendmNnR1SDNqUG5ialZFVGFfWGNvSGxuNHBGLVlTamlsaTIxRnV3U3ZsMVl3?oc=5,2026-02-04 16:53:44+00:00,,
reuters,world,"US, Mexico to develop coordinated trade policies on critical minerals - Reuters","<a href=""https://news.google.com/rss/articles/CBMirwFBVV95cUxOR0NtRWRERGRwYkxhZVAxbjRNTHgtVUhaZ0s3eW5uOUVoX0d2YkQ0NHhFMnpUVk9LVzg1Qmd3MmJLckZUQTRzY1RPYUJ1TzUzc0Y1S19sYTZCbktrZm11bS1LZFBGNEdGcVc2dk9jMkhpa2xSQ2pOMXFwRENsZkxNLVJETDBKUldzUllUejF6U3kzN1B1MWV2SS1RbHdJakw1NWhpSV8yYVlBc2lwMFEw?oc=5"" target=""_blank"">US, Mexico to develop coordinated trade policies on critical minerals</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMirwFBVV95cUxOR0NtRWRERGRwYkxhZVAxbjRNTHgtVUhaZ0s3eW5uOUVoX0d2YkQ0NHhFMnpUVk9LVzg1Qmd3MmJLckZUQTRzY1RPYUJ1TzUzc0Y1S19sYTZCbktrZm11bS1LZFBGNEdGcVc2dk9jMkhpa2xSQ2pOMXFwRENsZkxNLVJETDBKUldzUllUejF6U3kzN1B1MWV2SS1RbHdJakw1NWhpSV8yYVlBc2lwMFEw?oc=5,2026-02-04 17:04:23+00:00,,
reuters,world,"Trump has attacked pillars of democracy, says Human Rights Watch - Reuters","<a href=""https://news.google.com/rss/articles/CBMiqAFBVV95cUxOck1ZNlRrTW5lM21oUTBPT2R1YW9Zb25FYnUxYVB1RkhEbWItVjBLMWl4UWZVeDd3aGdLRGlxMWtGTGdCZktJWVJGTV9hVjFXRjg2ajkxVzZrUHVibHdaSTZuai15VzhsaEdEc2xGTEFsTDU0bjhubllPOUphN3lfTmF6cGtzcVBEU1poeXlDZGF1ZkUxUEUwTjhGekZ0MGxrbzBaSlRlZ2o?oc=5"" target=""_blank"">Trump has attacked pillars of democracy, says Human Rights Watch</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMiqAFBVV95cUxOck1ZNlRrTW5lM21oUTBPT2R1YW9Zb25FYnUxYVB1RkhEbWItVjBLMWl4UWZVeDd3aGdLRGlxMWtGTGdCZktJWVJGTV9hVjFXRjg2ajkxVzZrUHVibHdaSTZuai15VzhsaEdEc2xGTEFsTDU0bjhubllPOUphN3lfTmF6cGtzcVBEU1poeXlDZGF1ZkUxUEUwTjhGekZ0MGxrbzBaSlRlZ2o?oc=5,2026-02-04 17:14:33+00:00,,
livemint,companies,Uber gets India-origin CFO bullish on driverless future,The transition comes as Uber prepares for a capital-intensive shift toward autonomous vehicle integration.,https://www.livemint.com/companies/news/uber-driverless-cars-ai-investment-stock-market-impact-future-mobility-11770220867639.html,2026-02-04 17:21:32+00:00,"Uber Technologies Inc. has named Balaji Krishnamurthy as its new chief financial officer, succeeding Prashanth Mahendra-Rajah, SEC (Securities and Exchange Commission) regulatory filings show.
Krishnamurthy, 41, has held several leadership roles since joining the company in 2019, most recently serving as vice-president of strategic finance. The transition comes as the ride-hailing giant prepares for a capital-intensive shift toward autonomous vehicle (AV) integration.
Uber recently also acquired Belgian startup Segments.ai, which specializes in high-precision data-labeling and multi-sensor annotation, which are critical for training the AI models that power self-driving systems. By integrating Segments.ai into its Uber AI Solutions division, the company is significantly expanding its ability to process LiDAR and camera data in-house. This move aims to reduce the manual effort required to ""teach"" vehicles how to navigate complex urban environments, moving Uber closer to its goal of facilitating AV trips in 15 cities by late 2026.
Wall Street reacted to the news with caution, as shares fell roughly 6% on Wednesday morning. The decline followed an SEC filing that revealed a weaker-than-expected profit outlook, which the management attributed to increased spending on AV infrastructure.
Krishnamurthy, who holds a board seat at the autonomy startup Waabi, is expected to oversee a more aggressive investment phase. This week, autonomous driving startup Waabi secured $750 million and partnered with Uber.
During the December quarter earnings call, chief executive officer Dara Khosrowshahi outlined a roadmap to facilitate AV trips in 15 global cities by the end of 2026, with a goal to lead the global AV market by 2029. Khosrowshahi noted that autonomy is expected to ""amplify"" the company’s existing logistics network, despite the immediate pressure on margins.
Krishnamurthy also said the company plans to invest in its AV software partners, work with AV makers by investing equity or via offtake agreements, and “support"" the AV infrastructure partners.
The company reported a 20% revenue increase to $14.37 billion for the quarter, driven largely by food delivery demand. However, the incoming CFO emphasized that future free cash flow would be directed toward ""positioning Uber to win"" in the driverless sector, suggesting a pivot from immediate profit maximization to long-term technical infrastructure.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.",
livemint,companies,CCI orders probe into IndiGo over alleged abuse of dominance after mass flight cancellations,The regulator alleges that the airline abused its 60% market share by charging exorbitant fares to stranded travellers.,https://www.livemint.com/companies/news/cci-orders-probe-into-indigo-over-alleged-abuse-of-dominance-after-mass-flight-cancellations-11770220108034.html,2026-02-04 17:40:42+00:00,"NEW DELHI/ MUMBAI: 
     
      The Competition Commission of India (CCI), the country's competition watchdog, has ordered an anti-trust investigation into IndiGo for alleged abuse of dominant position following large-scale flight cancellations and sharp fare increases in December.
CCI has observed that passengers were “left with no real choice but to accept last-minute cancellations"" and were forced to seek alternatives “at significantly higher prices"". Given IndiGo’s dominant position, consumers were “effectively locked in and lacked viable alternatives.""
In a 16-page order dated 4 February, the CCI has directed the Director General (DG), the watchdog's investigative arm, to examine whether IndiGo violated provisions of the Competition Act by cancelling thousands of flights across its network and subsequently charging significantly higher fares to stranded passengers.
""....the CCI directs the DG to cause an investigation to be made into the matter and submit an investigation report within a period of 90 days from the date of receipt of this order,"" the order by CCI chairperson, Ravneet Kaur and three members, Anil Agarwal, Sweta Kakkad and Deepak Anurag, read.
Queries sent to the airline were not answered till print time. IndiGo has received the order.
It held that by cancelling thousands of flights that constituted a significant portion of the scheduled capacity, ""IndiGo effectively withheld its service from the market, creating an artificial scarcity, limiting consumer access to air travel during peak demand. Such conduct by a dominant enterprise may be viewed as restricting the provision of services under Section 4(2)(b)(i) of the Act (relating to abuse of dominant position).""
""The aforesaid conduct of the OP (IndiGo) seems to be prima facie causing an appreciable adverse effect on competition in India. Thus, the Commission is of the opinion that a prima facie case of contravention of the provisions of Sections 4(2)(a)(i) and 4(2)(b)(i) of the Act by the OP (IndiGo) is made out in the present matter,"" it also observed in its order.
For context, IndiGo suffered an operational meltdown in the first week of December, cancelling over 4,500 flights and leaving thousands of passengers stranded at airports across India. The airline told DGCA in December that the disruption was due to minor technical glitches, winter schedule changes, bad weather, increased congestion and the rollout of flight duty time limitations (FDTL) Phase II norms.
The revised rules mandate stricter night-flying limits and longer pilot rest periods, thereby raising crew requirements.
However, in its 17 January probe, DGCA investigation found that over-optimised operations and inadequate regulatory preparedness led to the disruptions. It also flagged deficiencies in system software support.
The regulator said the airline failed to plan adequate buffers and to properly implement FDTL norms, resulting in widespread delays and cancellations.
One such aggrieved passenger, Kartikeya Rawal, moved the CCI, claiming that his return flight on IndiGo was cancelled just hours before departure, without any alternative arrangements, forcing him to rebook with the same airline at a much higher price. The informant had initially paid₹7,173 for his return ticket but eventually travelled two days later at a fare of₹17,000.
CCI noted that this was not an isolated incident. “The issue has also been widely reported in the public domain,"" the regulator observed in its order, adding that passengers across the country were left stranded. Between 3 and 5 December, there were 2,507 flights, of which 1,852 were delayed, affecting more than three lakh passengers, it was noted.
“The harm is no longer confined to this route versus that route; rather, the conduct constrains the overall ability of consumers to use domestic air travel as a mode of transport,"" it said.
Pointing out to IndiGo's dominance, the Commission relied on data submitted by the Directorate General of Civil Aviation (DGCA), the country's aviation regulator. CCI observed that the data showed that IndiGo accounted for around 60–61% of domestic passenger volumes and capacity in the past two financial years. In FY25, IndiGo carried over 104 million passengers.
The CCI also noted IndiGo’s extensive network. Out of approximately 835 domestic city-pair routes, IndiGo operated on 643, and was the sole operator on more than 330 routes in recent months, it was observed. “Such structural presence on a large number of monopoly routes constitutes a relevant indicator of market power,"" CCI said.
In addition, the Commission noted that IndiGo operates the largest fleet in India, with over 400 aircraft, and is the only major airline reporting sustained profits while most competitors remain loss-making.
“On the basis of substantial and sustained market share, wide network reach with exclusive operations on a significant number of city-pair routes, comparatively larger fleet and strong financial performance, the Commission is of the prima facie view that (IndiGo) enjoys a position of dominance,"" the order said.
It also noted that IndiGo ""is a significant market player not only in terms of absolute passenger numbers carried, but also in terms of Available Seat Kilometres (ASKM) passenger capacity, reflecting its substantial scale of operations and capacity deployment in the domestic aviation market.""
IndiGo consistently accounts for about 60–61% of total domestic ASKM, reflecting not only passenger volumes but also effective control over market capacity and supply-side conditions, CCI said. “The domestic passenger aviation market exhibits very high and increasing concentration, exhibiting that leading firms possess the ability to operate independently of competitive forces, as the presence of effective rivals is materially constrained,"" the anti-trust agency said.
While ordering the probe, the Commission clarified that its findings were preliminary. “Nothing stated in this order shall be tantamount to a final expression of opinion on the merits of the case,"" it said.
Significantly, DGCA itself informed the Commission that it does not possess economic regulatory powers over airfares. In its submission, the aviation regulator stated that “airfares are not regulated by DGCA"" and that it has not been vested with powers to conduct competition analysis, such as market definition, dominance assessment, or examination of coordinated conduct.
""By rejecting the argument that DGCA’s oversight under the new Bhartiya Vayuyan Adhiniyam (BVA), 2024 precludes antitrust scrutiny, the Commission has asserted its mandate over economic conduct in the skies,"" said Rohit Jain, managing partner at Singhania & Co., a legal advisory firm.
“The finding that IndiGo, holding over 60% market share, is prima facie dominant and may have abused this position through artificial scarcity and unfair pricing, places its operational strategies under intense legal lens. The order sets a critical precedent that the aviation sector is not immune to antitrust scrutiny, even with the new BVA 2024 in place, and it also holds that any airline cannot rely solely on DGCA compliance to avoid competition liability,"" he added.
Another lawyer said this is a big win for the passengers affected by flight cancellations.
“CCI’s order is a timely reminder that market leadership comes with heightened responsibility. Competition law does not selectively penalize success, but it does require dominant players to operate within clear legal boundaries to preserve fair choice in the market. A big win for the passengers affected by the disrupted flight services,"" said Bharat Kumar, associate partner at Saikrishna & Associates.
According to Anish E. Raveendran, Advocate at the Bombay High Court, it is evident that the Commission has found sufficient prima facie material to conclude that IndiGo, a dominant enterprise in the relevant market with 60% market share in domestic air passenger services, may have contravened sections of the Competition Act.
""The direction for a detailed investigation significantly elevates the airline’s legal exposure from regulatory non-compliance to potential antitrust liability. The matter also carries precedential significance for the aviation sector, particularly in relation to obligations of dominant market participants during periods of peak demand,"" said Raveendran.
Oops! Looks like you have exceeded the limit to bookmark the image. Remove some to bookmark this image.
You are now subscribed to our newsletters. In case you can’t find any email from our side, please check the spam folder.",
economic_times,technology,UNICEF calls for criminalisation of AI content depicting child sex abuse,"The United Nations children's agency UNICEF on Wednesday called for countries to criminalize the creation of AI-generated child sexual abuse content, ‌saying it was ‌alarmed by reports of an increase in the number of artificial intelligence images sexualising children.",https://economictimes.indiatimes.com/tech/artificial-intelligence/unicef-calls-for-criminalisation-of-ai-content-depicting-child-sex-abuse/articleshow/127915896.cms,2026-02-04 17:42:22+00:00,,
economic_times,technology,Roblox launches AI tech that generates functioning models with natural language,"Roblox launched an artificial intelligence technology on Wednesday that ‍can generate fully functioning in-game ​models using natural language prompts, as the company aggressively ⁠pursues machine learning to attract more developers to its videogame platform.",https://economictimes.indiatimes.com/tech/artificial-intelligence/roblox-launches-ai-tech-that-generates-functioning-models-with-natural-language/articleshow/127915921.cms,2026-02-04 17:44:02+00:00,,
economic_times,technology,"As software stocks slump, investors debate AI's existential threat","Investors were assessing on Wednesday whether a selloff in global software ⁠stocks this week had gone too far, as they weighed if businesses could survive an existential threat posed by artificial intelligence.",https://economictimes.indiatimes.com/tech/artificial-intelligence/as-software-stocks-slump-investors-debate-ais-existential-threat/articleshow/127915979.cms,2026-02-04 17:46:56+00:00,,
economic_times,technology,Tax holiday for global cloud cos using Indian data centres can make India hub for AI: Cognizant exec,"The long-term tax holiday announced in the Union Budget for global cloud firms using Indian data centres has the potential to make India a global hub for AI and services in the next few years, Cognizant CFO Jatin Dalal said on Wednesday.",https://economictimes.indiatimes.com/tech/information-tech/tax-holiday-for-global-cloud-cos-using-indian-data-centres-can-make-india-hub-for-ai-cognizant-exec/articleshow/127916014.cms,2026-02-04 17:49:39+00:00,,
business_standard,finance,"Page 1009 - Personal Finance: Investing, Planning, Retirement, Loans, & Insurance - Business Standard","<a href=""https://news.google.com/rss/articles/CBMid0FVX3lxTFA5NWVsRkdLR29ZVVIwaUxXb2dxd2VlaFA1dmE5dXhBV3Q4VVBpalFiQTE1ZHZ2SkRCLVFkWHV3MUJVeDA2R01JUThpaDh1M0xhT2tKSFBpaERMb0NIWkUyUHN6VVRGUEloSW1QdVY1Q2VFR3RWelJV?oc=5"" target=""_blank"">Page 1009 - Personal Finance: Investing, Planning, Retirement, Loans, & Insurance</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Business Standard</font>",https://news.google.com/rss/articles/CBMid0FVX3lxTFA5NWVsRkdLR29ZVVIwaUxXb2dxd2VlaFA1dmE5dXhBV3Q4VVBpalFiQTE1ZHZ2SkRCLVFkWHV3MUJVeDA2R01JUThpaDh1M0xhT2tKSFBpaERMb0NIWkUyUHN6VVRGUEloSW1QdVY1Q2VFR3RWelJV?oc=5,2026-02-04 17:52:53+00:00,,
reuters,world,US Treasury's Bessent says he was wrong when he said tariffs could be inflationary - Reuters,"<a href=""https://news.google.com/rss/articles/CBMixAFBVV95cUxNVy1nWVVrck11VkQzTnRyMHFRaFlHZnhWS0ZjbG1vcXRVQzRyb1poek9MTGtqY3JPQ3p1SDM1dHAwT1I5c1VnekUzTmdqMkRENXB6SHg2Z2YxUjJXMEpQdERwbkJsLW9pSEpBdnUzUmNLem9RWTFldmFVbTUzYXY3eUZBZFBHSENka2pnS2o1Zk4tdHptRDkzWnJKSmh1RllXYTAwVDBkdVdSckRUQU0tVVVhY3BhUjZLNHR0TjRXVVBDcWd3?oc=5"" target=""_blank"">US Treasury's Bessent says he was wrong when he said tariffs could be inflationary</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMixAFBVV95cUxNVy1nWVVrck11VkQzTnRyMHFRaFlHZnhWS0ZjbG1vcXRVQzRyb1poek9MTGtqY3JPQ3p1SDM1dHAwT1I5c1VnekUzTmdqMkRENXB6SHg2Z2YxUjJXMEpQdERwbkJsLW9pSEpBdnUzUmNLem9RWTFldmFVbTUzYXY3eUZBZFBHSENka2pnS2o1Zk4tdHptRDkzWnJKSmh1RllXYTAwVDBkdVdSckRUQU0tVVVhY3BhUjZLNHR0TjRXVVBDcWd3?oc=5,2026-02-04 17:55:40+00:00,,
reuters,world,Russia says it's open to diplomacy but will counter any new threats after expiry of nuclear treaty - Reuters,"<a href=""https://news.google.com/rss/articles/CBMixwFBVV95cUxNX3hYcjVUbFlORl9hVlBzckRITkxLNnJQNzhwU3AxRUFxSmdLQ085TmxOOHN2QnNPZVEwdnBzTGdMZHl1empjZzN6My1kdkdjZGZRaXJOYl9SbjYwd0dscjR0ZnRFc09MS3ljRmxkb0RPbDMwa2I0U2xyVHdVcXFZN2ZCTWhNUTRMYV9yNkVkVFZRMlFsQmppX3R6X05lTXA2b3hybW9qY2ZMbXJjeHNRb3htUC1wenU5U2lBZ29oN3owazVRN2ZF?oc=5"" target=""_blank"">Russia says it's open to diplomacy but will counter any new threats after expiry of nuclear treaty</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Reuters</font>",https://news.google.com/rss/articles/CBMixwFBVV95cUxNX3hYcjVUbFlORl9hVlBzckRITkxLNnJQNzhwU3AxRUFxSmdLQ085TmxOOHN2QnNPZVEwdnBzTGdMZHl1empjZzN6My1kdkdjZGZRaXJOYl9SbjYwd0dscjR0ZnRFc09MS3ljRmxkb0RPbDMwa2I0U2xyVHdVcXFZN2ZCTWhNUTRMYV9yNkVkVFZRMlFsQmppX3R6X05lTXA2b3hybW9qY2ZMbXJjeHNRb3htUC1wenU5U2lBZ29oN3owazVRN2ZF?oc=5,2026-02-04 18:22:59+00:00,,
